"Txhash","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xb8d95371707b21f41ed888933ce752844af684a7a52b0a591f15a5d1243f6d1d","1636144985","2021-11-05 20:43:05","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x0ebf5ee50997922620847eec472bad35ca02105d","722,000","N/A","0x9130990dd16ed8be8be63e46cad305c2c339dac9","MEDACOIN","MEDA"
"0xf96b78d34b1b8f6e163ec8bae6e407a925c18600ee9ae89497e3ddd98d7bd43d","1636145126","2021-11-05 20:45:26","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","10,800","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x8f4714db85503cd7785a5b8a62aaeb3f4af6dd8b416e6aae0c01399bb673650f","1636163444","2021-11-06 01:50:44","0xe91e6278609c79c4c378e7789273d9192335f16b","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0.000000000100091171","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x7756a85fc188fd111e9f5dd00bfb3de59482bd4eb9eef5a39a12c0e181f99236","1636170256","2021-11-06 03:44:16","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","17,680.123379118243607744","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0xe9a42f9c1ef4dfcb86a66fe6e29ab4666ed8f221819afafcb777505cb2857838","1636177212","2021-11-06 05:40:12","0x04645027122c9f152011f128c7085449b27cb6d7","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","800,000","N/A","0x04645027122c9f152011f128c7085449b27cb6d7","BEP-20 TOKEN*","BEP-20 TOKEN*"
"0x7b166b2526764d0431add9436ebb23e1779ba72f4d24f47cc23cf98d8f008f19","1636221644","2021-11-06 18:00:44","0x0ddc6ce1ba3fc706edb1d5ef9fac90e73185903a","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","548,831.01","N/A","0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70","DogeDash","DogeDash"
"0x18a7a143820389740e4a0c06a612a7414e55dc10690c54e2a6faedaa0f66e05a","1636258474","2021-11-07 04:14:34","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","4,106.18655920450217527","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x18a7a143820389740e4a0c06a612a7414e55dc10690c54e2a6faedaa0f66e05a","1636258474","2021-11-07 04:14:34","0x678edb8b268e73db57b7694c163e1dc296b6e219","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1,000","N/A","0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c","Dusk Network","DUSK"
"0xd0a00f98dddd45bd83722c0465a42e4d3caf32a87588a991a94cacbb5c7ffaf4","1636258714","2021-11-07 04:18:34","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","14,496.6","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0xd0a00f98dddd45bd83722c0465a42e4d3caf32a87588a991a94cacbb5c7ffaf4","1636258714","2021-11-07 04:18:34","0x678edb8b268e73db57b7694c163e1dc296b6e219","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","3,481.749678502695641083","N/A","0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c","Dusk Network","DUSK"
"0x1a4c9ddf377d1aa08e74ea96aae633bc753bbfa6c27ad1d1699e57c8e37a3cfe","1636265842","2021-11-07 06:17:22","0xe91e6278609c79c4c378e7789273d9192335f16b","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0.000000000101005942","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xda829907a05ebfda4cd00f01ed669bdfee3b039152e6780b49441d82ae4ba795","1636293627","2021-11-07 14:00:27","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x000000000000000000000000000000000000dead","16,472.496513367978150114","N/A","0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70","DogeDash","DogeDash"
"0xda829907a05ebfda4cd00f01ed669bdfee3b039152e6780b49441d82ae4ba795","1636293627","2021-11-07 14:00:27","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x3662fda73abe82123948ca5e8c66317ea17fa28a","16,472.496513367978150113","N/A","0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70","DogeDash","DogeDash"
"0xda829907a05ebfda4cd00f01ed669bdfee3b039152e6780b49441d82ae4ba795","1636293627","2021-11-07 14:00:27","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x0ddc6ce1ba3fc706edb1d5ef9fac90e73185903a","499,665.727572162003886779","N/A","0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70","DogeDash","DogeDash"
"0xda829907a05ebfda4cd00f01ed669bdfee3b039152e6780b49441d82ae4ba795","1636293627","2021-11-07 14:00:27","0x58f876857a02d6762e0101bb5c46a8c1ed44dc16","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","428.474247959211720068","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x08ca1d3ec13e70df26173cf3b4abd51732aa40828243b117ff57bcfd6a881306","1636293726","2021-11-07 14:02:06","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x58f876857a02d6762e0101bb5c46a8c1ed44dc16","215.150016571255991959","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x08ca1d3ec13e70df26173cf3b4abd51732aa40828243b117ff57bcfd6a881306","1636293726","2021-11-07 14:02:06","0x547037d9d7ac11cb2740727a7f4ca41111d7e608","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","104,623","N/A","0xcd7c5025753a49f1881b31c48caa7c517bb46308","Raven Protocol","RAVEN"
"0xda1f1d957fbd6c477f30bdc3c2bbd348834cc55ca9641ccab3ae4e6b9515f65a","1636293795","2021-11-07 14:03:15","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x58f876857a02d6762e0101bb5c46a8c1ed44dc16","213.324231388156825222","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xda1f1d957fbd6c477f30bdc3c2bbd348834cc55ca9641ccab3ae4e6b9515f65a","1636293795","2021-11-07 14:03:15","0x678edb8b268e73db57b7694c163e1dc296b6e219","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","840.878566734463585322","N/A","0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c","Dusk Network","DUSK"
"0x589eb6a703f1028ca35a48d0d48f3a096a0a042b99360c5c57ad7197c9cbebba","1636414130","2021-11-08 23:28:50","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x678edb8b268e73db57b7694c163e1dc296b6e219","5,322.628245237159226405","N/A","0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c","Dusk Network","DUSK"
"0x589eb6a703f1028ca35a48d0d48f3a096a0a042b99360c5c57ad7197c9cbebba","1636414130","2021-11-08 23:28:50","0x24e1d141b29f443fd0d2dd3e234444bb34228182","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","260.888256822224307174","N/A","0xb2aa453b56b495cb95bc9fa72e7706b84e41ee54","WND","WND"
"0x36043a86af85bd635d5f81b2b7ef74918e51a03283751f6cf242fe11ba53f56f","1636420976","2021-11-09 01:22:56","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed","30,000","N/A","0x96dd399f9c3afda1f194182f71600f1b65946501","Contentos","COS"
"0x36043a86af85bd635d5f81b2b7ef74918e51a03283751f6cf242fe11ba53f56f","1636420976","2021-11-09 01:22:56","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","13,613.075080485660038929","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x9c88e9da2f1d24561832f866a2d58bf018f83bd124fd58d489a6af1bf70ed3d2","1636421822","2021-11-09 01:37:02","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed","13,920.614234474602854017","N/A","0x96dd399f9c3afda1f194182f71600f1b65946501","Contentos","COS"
"0x9c88e9da2f1d24561832f866a2d58bf018f83bd124fd58d489a6af1bf70ed3d2","1636421822","2021-11-09 01:37:02","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","6,333","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x043c630f0c322f47c23d8f93faf253943b5bd7210192c2be12b67a4060fee5c2","1636554241","2021-11-10 14:24:01","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed","16,895.545755316154184573","N/A","0x96dd399f9c3afda1f194182f71600f1b65946501","Contentos","COS"
"0x043c630f0c322f47c23d8f93faf253943b5bd7210192c2be12b67a4060fee5c2","1636554241","2021-11-10 14:24:01","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","6,176.953729401438071286","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x0fe037e58ee5586be381388941adfc86bfad508b3becc013b35ba4f9ee6d56c0","1636626237","2021-11-11 10:23:57","0xe91e6278609c79c4c378e7789273d9192335f16b","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0.000000000109412874","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x3897df5d878f201b6d787398e2bb15bf26fb67d9fa874751784dd4a00941b6a0","1636639963","2021-11-11 14:12:43","0xef27b9cb67aa93ec3494a60f1ea9380e86175b26","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","800,000","N/A","0xef27b9cb67aa93ec3494a60f1ea9380e86175b26","BEP-20 TOKEN*","BEP-20 TOKEN*"
"0xf271b2d32138b798f87423b71914c4a4bb0bc6a391f5cf4164dcd8af94d34d25","1636751526","2021-11-12 21:12:06","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x24e1d141b29f443fd0d2dd3e234444bb34228182","260.888256822224307174","N/A","0xb2aa453b56b495cb95bc9fa72e7706b84e41ee54","WND","WND"
"0xf271b2d32138b798f87423b71914c4a4bb0bc6a391f5cf4164dcd8af94d34d25","1636751526","2021-11-12 21:12:06","0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","44,520.125665808349918072","N/A","0x96dd399f9c3afda1f194182f71600f1b65946501","Contentos","COS"
"0xc8088b7220d266576166a6d8faac7b5d210da3915143e3a5c9743ff1f1f59a16","1636751889","2021-11-12 21:18:09","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","6,000.760696497975095519","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0xc8088b7220d266576166a6d8faac7b5d210da3915143e3a5c9743ff1f1f59a16","1636751889","2021-11-12 21:18:09","0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","15,095.624723521195337317","N/A","0x96dd399f9c3afda1f194182f71600f1b65946501","Contentos","COS"
"0x2f0a6457bdbd06551365a5f0c16caf89e721adbf5ebd071aa384faa8baf5956b","1636777931","2021-11-13 04:32:11","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed","9,000","N/A","0x96dd399f9c3afda1f194182f71600f1b65946501","Contentos","COS"
"0x2f0a6457bdbd06551365a5f0c16caf89e721adbf5ebd071aa384faa8baf5956b","1636777931","2021-11-13 04:32:11","0x547037d9d7ac11cb2740727a7f4ca41111d7e608","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","122,218.035438420428362934","N/A","0xcd7c5025753a49f1881b31c48caa7c517bb46308","Raven Protocol","RAVEN"
"0xe188cf190da434e1307839c7e5a3fa0ecb6a967c96eff1ee3e96bbfb0ea2ec02","1636778138","2021-11-13 04:35:38","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","2,000","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0xe188cf190da434e1307839c7e5a3fa0ecb6a967c96eff1ee3e96bbfb0ea2ec02","1636778138","2021-11-13 04:35:38","0x547037d9d7ac11cb2740727a7f4ca41111d7e608","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","69,741.132026346193752986","N/A","0xcd7c5025753a49f1881b31c48caa7c517bb46308","Raven Protocol","RAVEN"
"0x885bd8766a5fb3436b19a24645c7beb42e30b3b67b952c1fa46aa410411a5cca","1636946171","2021-11-15 03:16:11","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed","50,615.750389329545255389","N/A","0x96dd399f9c3afda1f194182f71600f1b65946501","Contentos","COS"
"0xf90fe07a9a7618e1bbbeb081b7560436484d7abea1f6faa53ac38c862ba33564","1636946221","2021-11-15 03:17:01","0x25945a86b0315ac069841bdbe9af7a7a99e1233b","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","5,146,656,200,000.98","N/A","0xb358b0e5a8943029e66175830d85198fe6cc93f6","Aidi Finance","AIDI"
"0x977376e58f2c61b31fde0e5e61bad73851d1a15b7bd13ffe832f6fe372566e62","1636947218","2021-11-15 03:33:38","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x25945a86b0315ac069841bdbe9af7a7a99e1233b","5,043,738,081,758.432612503","N/A","0xb358b0e5a8943029e66175830d85198fe6cc93f6","Aidi Finance","AIDI"
"0x7c2835d68ed4350d2bdc3945e65f9516ce37058d45c7e33b64b68e0f07d967cc","1636947287","2021-11-15 03:34:47","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","2,998.5","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0xda4df79f74fe23d664170e27bb1e25859d43fd438d1af029ce58f34cc83eabe2","1636947593","2021-11-15 03:39:53","0x24e1d141b29f443fd0d2dd3e234444bb34228182","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","194.581788598858850903","N/A","0xb2aa453b56b495cb95bc9fa72e7706b84e41ee54","WND","WND"
"0xe1f2d41f4f9f8618e3c8d41098d616c2c1f6a1180e32b0eff1ae7188367cfdd5","1636947807","2021-11-15 03:43:27","0xdd17cd4421c129405656d8bb664f991f59b9ccdb","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","7,777,777.000000006","N/A","0xc3583c8328ecb4dc8751c7e4fe7bcc18e558a4b6","Vikings Inu","VIKINGS"
"0x9508e462b0f94c8de99eaf9331e132d82201d36eab1f056748da8e59ca257bd0","1637162110","2021-11-17 15:15:10","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x24e1d141b29f443fd0d2dd3e234444bb34228182","94.581788598858850903","N/A","0xb2aa453b56b495cb95bc9fa72e7706b84e41ee54","WND","WND"
"0x9508e462b0f94c8de99eaf9331e132d82201d36eab1f056748da8e59ca257bd0","1637162110","2021-11-17 15:15:10","0x547037d9d7ac11cb2740727a7f4ca41111d7e608","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","200,104.565168260775404456","N/A","0xcd7c5025753a49f1881b31c48caa7c517bb46308","Raven Protocol","RAVEN"
"0xa82490c6c1abe37385ab4752e73d657948e893779df25a60e25c0ec7a16b02bd","1637162383","2021-11-17 15:19:43","0x491b25000d386cd31307580171a510d32d7e64ee","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","800,000","N/A","0x491b25000d386cd31307580171a510d32d7e64ee","BEP-20 TOKEN*","BEP-20 TOKEN*"
"0xe27196e195bd06274839b00b6e61898c7b7d9d8b5043e6b0631e7c21876dae8e","1637162994","2021-11-17 15:29:54","0x15012acf8a58ad3fcd9f587c7ece4f62c21f65c5","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1","N/A","0x15012acf8a58ad3fcd9f587c7ece4f62c21f65c5","ABNFT.org","ABNFT.org"
"0xc02d61d6c972c70f006bd534c99ccaef9ef8a191bddc87cd714eed87a5d617a4","1637269839","2021-11-18 21:10:39","0x547037d9d7ac11cb2740727a7f4ca41111d7e608","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","46,625.533425634598496295","N/A","0xcd7c5025753a49f1881b31c48caa7c517bb46308","Raven Protocol","RAVEN"
"0x52585df8906ffef92a8516238c8be27979c1594871939c4bd4fa5b70b7cb5287","1637274424","2021-11-18 22:27:04","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x24e1d141b29f443fd0d2dd3e234444bb34228182","100","N/A","0xb2aa453b56b495cb95bc9fa72e7706b84e41ee54","WND","WND"
"0x52585df8906ffef92a8516238c8be27979c1594871939c4bd4fa5b70b7cb5287","1637274424","2021-11-18 22:27:04","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","9,414.547815543787952521","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x018cb5e7960e28e5d89e7a6fd547525b6e728cc5cbfa737be1b489dce9d7f800","1637345931","2021-11-19 18:18:51","0x69afe59e88614501c3fdeb7480f12dba0a414032","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","4.848167245729363477","N/A","0xe552fb52a4f19e44ef5a967632dbc320b0820639","Metis Token","Metis"
"0x7d7273b2d301571f9fa24c555c060fcc185904c60ee89d62fd417d5e4aa73093","1637381014","2021-11-20 04:03:34","0x69afe59e88614501c3fdeb7480f12dba0a414032","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","5.910353506294093796","N/A","0xe552fb52a4f19e44ef5a967632dbc320b0820639","Metis Token","Metis"
"0x82bab970cf4ada9d5b0b543238fff3c47d34bd597f97f1c032029af92446bf03","1637599069","2021-11-22 16:37:49","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x69afe59e88614501c3fdeb7480f12dba0a414032","5.35","N/A","0xe552fb52a4f19e44ef5a967632dbc320b0820639","Metis Token","Metis"
"0x82bab970cf4ada9d5b0b543238fff3c47d34bd597f97f1c032029af92446bf03","1637599069","2021-11-22 16:37:49","0xd254a3c351dad83f8b369554b420047a1ed60f1c","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","386,814,453.904078229","N/A","0xc001bbe2b87079294c63ece98bdd0a88d761434e","EverGrow Coin","EGC"
"0x695a07c433b2822d796941374f7d3d853293350a502ce49e32f45f7e2561e884","1637599192","2021-11-22 16:39:52","0x556798dd55db12562a6950ea8339a273539b0495","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","82,445","N/A","0x556798dd55db12562a6950ea8339a273539b0495","Def8.io","Def8.io"
"0xa139dc733f88d0952ab35cd9ba00a49c792698717300d6de71787a5a2f01a1f8","1637673793","2021-11-23 13:23:13","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x69afe59e88614501c3fdeb7480f12dba0a414032","0.940610797381227716","N/A","0xe552fb52a4f19e44ef5a967632dbc320b0820639","Metis Token","Metis"
"0xa139dc733f88d0952ab35cd9ba00a49c792698717300d6de71787a5a2f01a1f8","1637673793","2021-11-23 13:23:13","0x547037d9d7ac11cb2740727a7f4ca41111d7e608","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","60,000","N/A","0xcd7c5025753a49f1881b31c48caa7c517bb46308","Raven Protocol","RAVEN"
"0xbab7fa83cd0d2912ce6050114e9a233c73220126ff826f733552533f8209e8b2","1637673837","2021-11-23 13:23:57","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x69afe59e88614501c3fdeb7480f12dba0a414032","4.467909954642229557","N/A","0xe552fb52a4f19e44ef5a967632dbc320b0820639","Metis Token","Metis"
"0xbab7fa83cd0d2912ce6050114e9a233c73220126ff826f733552533f8209e8b2","1637673837","2021-11-23 13:23:57","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","9,901.999592446212596676","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x88b843a0101c805ba1962d2c82349f2369da6437b6d67f31e505c469c2f9ad83","1637696815","2021-11-23 19:46:55","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","20,000","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x88b843a0101c805ba1962d2c82349f2369da6437b6d67f31e505c469c2f9ad83","1637696815","2021-11-23 19:46:55","0x798bf54a41c8f5baf9b62c72f84ef808ba4a5e79","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","5,690.353518367636501738","N/A","0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa","QANX Token","QANX"
"0x43c754b1d73402a1329ec0f5a4c89e6b9f4d3a4b7830508e5b7823d6f0d4e766","1637856037","2021-11-25 16:00:37","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","4,999.981312787412261511","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x43c754b1d73402a1329ec0f5a4c89e6b9f4d3a4b7830508e5b7823d6f0d4e766","1637856037","2021-11-25 16:00:37","0x6fda107eae13670e8a582659d32de120d7646311","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","205,620,800.88","N/A","0x167e5455e4c978883b414e7f02c0147eec9a18e9","Life Token v2","LTNv2"
"0x89e614c75d850121bf2602fd28457d9021b7df8ca15e6f8222da8e35cd44aef0","1638136756","2021-11-28 21:59:16","0xa79e99a41061c5a5da97d85806e50b3c0a0b8ed3","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1","N/A","0xa79e99a41061c5a5da97d85806e50b3c0a0b8ed3","SQUID INU","SQUID INU"
"0xc8c8a76084db02b6af6525ed443483a4e37c7075c686cafb2052964d176dff7b","1638209070","2021-11-29 18:04:30","0xfbab1d829e36efbd13642229eae2964004f38c41","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1.416253190306318599","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0xe98faf903304c2e7ec23cfb24472da22a25dbb38be3b2b79713eb211c42fc21e","1638303540","2021-11-30 20:19:00","0xede402ec43fe402c14a3fc6bb19183e844e74ec9","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","30,659.716423950811416779","N/A","0xc5326b32e8baef125acd68f8bc646fd646104f1c","ZAP TOKEN","ZAP"
"0xb38daf9ca544e8f538a3a09c73ee31f3c4d1daebeb8a5fe57faa23ed43ea150d","1638303729","2021-11-30 20:22:09","0x893c25c46bfaa9b66cd557837d32af3fe264a07b","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","96,816.55","N/A","0x893c25c46bfaa9b66cd557837d32af3fe264a07b","PowNFT.net","PowNFT.net"
"0xc3ead34a43d64b01a0addf363fc825545dfbf09dfd0fa7eeeb524a8f30a9b55b","1638667843","2021-12-05 01:30:43","0x7dffbd480efba1dccea3a59b56f875f25d6bd8b7","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","31,820","N/A","0x7dffbd480efba1dccea3a59b56f875f25d6bd8b7","SAFEMOON_DIVIDEND_TRACKER","safemoon-dividend.net"
"0xd817e8b8989a34a15ebcd141490eb7d125a367b5ba08f57fe1a5f1c3770b7ae9","1638915531","2021-12-07 22:18:51","0x79e1feb3a8bde6c739f5712cba6240d70c9b5efd","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","66,707","N/A","0x79e1feb3a8bde6c739f5712cba6240d70c9b5efd","SHIBA_DIVIDEND_TRACKER","shibainu-dividend.com"
"0x4297d55e0325701552a7be4a41e203be944786163faf38a3d5e06996ec3510ac","1639108331","2021-12-10 03:52:11","0xfbab1d829e36efbd13642229eae2964004f38c41","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1.024087279535732338","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x0c9c5a27a0c121361289c83264c03f9fcfc5629bd33221e2f3a485fcd981df20","1639488585","2021-12-14 13:29:45","0x0e0cccfb40ab3d20dfc78595664d2fe6e1c821c6","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1","N/A","0x0e0cccfb40ab3d20dfc78595664d2fe6e1c821c6","COVID-19","Omicron"
"0xcc642b1ab454cca908e613cd5f10e092644ed142b34beb87a94ca561fe75d3c1","1640659324","2021-12-28 02:42:04","0xfbab1d829e36efbd13642229eae2964004f38c41","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1.034466569998385764","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x8b064de67db6f190d85cf922f2b0711e7698b310c31bcfff385121ccd06164cb","1641524880","2022-01-07 03:08:00","0xfbab1d829e36efbd13642229eae2964004f38c41","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","1.044609610203963553","N/A","0xe9e7cea3dedca5984780bafc599bd69add087d56","Binance-Peg BUSD Token","BUSD"
"0x1ac2607dc92c59e38d310d501513cc4a10bffa4227956b5c72d0014e8de463fa","1641562857","2022-01-07 13:40:57","0xede402ec43fe402c14a3fc6bb19183e844e74ec9","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","70,074.5","N/A","0xc5326b32e8baef125acd68f8bc646fd646104f1c","ZAP TOKEN","ZAP"
"0x740c73ed151bf07501f72939fa8f3c474b2697f33dfdec42549a34a259f2dc4a","1641732732","2022-01-09 12:52:12","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x798bf54a41c8f5baf9b62c72f84ef808ba4a5e79","5,690.353518367636501738","N/A","0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa","QANX Token","QANX"
"0x4eb1e12a1a049fd104ca4072f383c0018a1cb4812e75e0223488d6b3a5536f55","1641733934","2022-01-09 13:12:14","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","40,914.3","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
"0x6a60f2323b734ef30c00a5aca1678775759c7bf3c05363e6a2b523b9943b424f","1641734300","2022-01-09 13:18:20","0x1c93ba02fcf68fd9bee9e1a15a21495beaf36ad5","0x7670dc2be7ea3c8d425ad81446e4db050e648f35","36,469","N/A","0x076ddce096c93dcf5d51fe346062bf0ba9523493","Paralink Network","PARA"
