id,name,symbol,slug,isActive,isFiat,circulatingSupply,maxSupply,dateAdded,numMarketPairs,rank,lastUpdated,tags,price,volume24,volumeChange24,percentChangeHr,percentChange24,percentChangeWk,percentChange30Day,marketCap,marketCapDominance,fullyDilutedMarketCap,lastUpdated
2943,Rocket Pool,RPL,rocket-pool,FALSE,FALSE,10279742,1.90E+07,2018-07-17T00:00,40,218,2022-12-22T20:46,"[[""defi""]]",19.23493145,734000.3435,144.1313,0.61305594,-0.7036097,-6.580188,0,1.98E+08,0,3.65E+08,2022-12-22T20:46
9566,Liquity USD,LUSD,liquity-usd,FALSE,FALSE,181982572,0,2021-05-04T00:00,58,219,2022-12-22T20:46,"[[""defi""::""stablecoin""::""asset-backed-stablecoin""::""usd-stablecoin""]]",1.021641646,673478.9739,-88.7978,0.02803734,0.23112638,-0.04919225,0,1.86E+08,0,1.86E+08,2022-12-22T20:46
3918,Safe,SAFE,safe,FALSE,FALSE,20835499,0,2019-05-17T00:00,5,220,2022-12-22T20:46,"[[""medium-of-exchange""::""masternodes""]]",8.176425962,0,0,-0.00820962,0.10895061,14.373501,0,1.70E+08,0,2.42E+08,2022-12-22T20:46
5198,Creditcoin,CTC,creditcoin,FALSE,FALSE,207254279,2.00E+09,2020-01-31T00:00,16,221,2022-12-22T20:46,[[]],0.701045781,2.12E+07,41.1585,1.2455276,23.004068,42.12923,0,1.45E+08,0,1.40E+09,2022-12-22T20:46
2394,Telcoin,TEL,telcoin,FALSE,FALSE,319191117,1.00E+11,2018-01-14T00:00,108,222,2022-12-22T20:46,"[[""medium-of-exchange""::""polygon-ecosystem""]]",0.0021604,573043.0869,0.0762,1.288461,1.228409,-7.0579147,0,1.40E+08,0,2.16E+08,2022-12-22T20:46
4512,LINK,LN,link,FALSE,FALSE,6262618,0,2020-03-04T00:00,8,223,2022-12-22T20:46,"[[""centralized-exchange""]]",22.15455566,834365.4906,0.8464,0.47372472,-2.1256254,-3.7034652,0,1.39E+08,0,1.41E+08,2022-12-22T20:46
2989,STASIS EURO,EURS,stasis-euro,FALSE,FALSE,124125940,0,2018-07-30T00:00,34,224,2022-12-22T20:46,"[[""marketplace""::""stablecoin""::""asset-backed-stablecoin""::""eur-stablecoin""::""xdc-ecosystem""]]",1.052369673,279453.6066,-61.5752,0.01820582,-0.14706606,-0.30875435,0,1.31E+08,0,1.31E+08,2022-12-22T20:46
3795,ZEON,ZEON,zeon,FALSE,FALSE,464332364,0,2019-03-15T00:00,5,225,2022-12-22T20:46,[[]],0.00424174,569652.424,247.3404,-0.03794172,0.05000448,7.1844788,0,1.29E+08,0,2.12E+08,2022-12-22T20:46
11079,Bitgert,BRISE,bitrise-token,FALSE,FALSE,1468675765,1.00E+15,2021-07-28T00:00,44,226,2022-12-22T20:46,"[[""bnb-chain""]]",3.15E-07,1330792.85,4.2978,-0.11787545,-0.61634934,-17.07467,0,1.25E+08,0,3.15E+08,2022-12-22T20:46
10407,Baby Doge Coin,BabyDoge,baby-doge-coin,FALSE,FALSE,1821536344,4.20E+17,2021-06-11T00:00,96,227,2022-12-22T20:46,"[[""memes""::""doggone-doggerel""::""bnb-chain""]]",9.62E-10,2306738.207,0.0016,2.7385285,2.91982,-10.482059,0,1.11E+08,0,4.04E+08,2022-12-22T20:46
7958,Venus USDC,vUSDC,venus-usdc,FALSE,FALSE,476047837,0,2020-12-12T00:00,1,228,2022-12-22T20:46,"[[""stablecoin""::""bnb-chain""]]",0.021766843,7023256.301,-64.1791,0.00782863,0.01957496,0.06854199,0,1.04E+08,0,1.04E+08,2022-12-22T20:46
13523,Merit Circle,MC,merit-circle,FALSE,FALSE,322101826,6.70E+08,2021-10-29T04:07:32,52,229,2022-12-22T20:46,"[[""gaming""::""governance""::""play-to-earn""::""token""::""gaming-guild""::""spartan-group""]]",0.316311964,1980281.563,52.344,1.5337458,0.13179873,-16.444397,0,1.02E+08,0,2.12E+08,2022-12-22T20:46
6651,USDX [Kava],USDX,usdx-kava,FALSE,FALSE,111567264,0,2020-08-20T00:00,13,230,2022-12-22T20:46,"[[""stablecoin""::""algorithmic-stablecoin""::""usd-stablecoin""]]",0.856292246,265830.3446,2.1656,-0.31640744,-0.95703065,-3.1750987,0,9.55E+07,0,9.21E+07,2022-12-22T20:46
14519,VVS Finance,VVS,vvs-finance,FALSE,FALSE,-2138951340,1.00E+14,2021-11-15T09:13:07,45,231,2022-12-22T20:46,"[[""defi""::""dex""]]",3.06E-06,426381.5556,13.5849,0.54488856,0.60024476,-7.574112,0,9.40E+07,0,3.06E+08,2022-12-22T20:46
7548,WEMIX,WEMIX,wemix,FALSE,FALSE,247063946,0,2020-10-29T00:00,34,232,2022-12-22T20:46,"[[""platform""::""collectibles-nfts""::""gaming""::""metaverse""::""play-to-earn""]]",0.358539227,1222667.606,2.3746,0.18616278,3.2043128,-15.945445,0,8.86E+07,0,3.47E+08,2022-12-22T20:46
20396,Kaspa,KAS,kaspa,FALSE,FALSE,-1835350794,2.87E+10,2022-06-01T00:03:58,5,233,2022-12-22T20:46,"[[""mineable""::""pow""::""store-of-value""::""polychain-capital-portfolio""]]",0.005583093,1633757.1,-9.5561,1.3256282,0.7853124,-3.4757035,0,8.57E+07,0,1.60E+08,2022-12-22T20:46
5625,LUKSO,LYXe,lukso,FALSE,FALSE,15405915,1.00E+08,2020-05-25T00:00,32,234,2022-12-22T20:46,"[[""collectibles-nfts""::""metaverse""]]",5.518107326,1252656.319,6.5448,2.139633,-6.781786,-1.4585375,0,8.50E+07,0,5.52E+08,2022-12-22T20:46
1710,Veritaseum,VERI,veritaseum,FALSE,FALSE,2149646,0,2017-06-08T00:00,4,235,2022-12-22T20:46,"[[""services""]]",38.68215956,15425.54168,2.2076,-8.390243,-10.187199,-19.090628,0,8.32E+07,0,3.87E+09,2022-12-22T20:46
7326,DeXe,DEXE,dexe,FALSE,FALSE,36472592,9.89E+07,2020-10-07T00:00,38,236,2022-12-22T20:46,"[[""asset-management""::""defi""::""dao""::""bnb-chain""]]",2.277101857,1782290.776,-28.6431,0.83387357,-0.9610303,-4.8590875,0,8.31E+07,0,2.25E+08,2022-12-22T20:46
3089,AVINOC,AVINOC,avinoc,FALSE,FALSE,389244472,0,2018-08-06T00:00,13,237,2022-12-22T20:46,[[]],0.212683983,406928.3716,3.2325,0.54723376,0.05611978,7.329203,0,8.28E+07,0,0,2022-12-22T20:46
5892,Anyswap,ANY,anyswap,FALSE,FALSE,18639320,1.00E+08,2020-08-17T00:00,81,238,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""amm""::""avalanche-ecosystem""::""fantom-ecosystem""::""arbitrum-ecosytem""::""bnb-chain""]]",4.191898678,9136.828749,0.8331,1.6007653,-0.89545524,3.4196558,0,7.81E+07,0,4.19E+08,2022-12-22T20:46
1762,Ergo,ERG,ergo,FALSE,FALSE,58638426,9.77E+07,2017-06-29T00:00,19,239,2022-12-22T20:46,"[[""mineable""::""pow""::""platform""::""dapp""::""cardano-ecosystem""::""cardano""]]",1.262202691,733718.3603,-10.3536,1.2384024,1.1316165,-11.625516,0,7.40E+07,0,1.23E+08,2022-12-22T20:46
4948,Nervos Network,CKB,nervos-network,FALSE,FALSE,-1019669618,0,2019-11-19T00:00,58,240,2022-12-22T20:46,"[[""mineable""::""pow""::""platform""::""collectibles-nfts""::""defi""::""interoperability""::""research""::""scaling""::""smart-contracts""::""dao""::""polychain-capital-portfolio""::""rollups""::""blockchain-capital-portfolio""::""cms-holdings-portfolio""::""dragonfly-capital-portfolio""::""electric-capital-portfolio""::""hashkey-capital-portfolio""::""huobi-capital-portfolio""::""1confirmation-portfolio""::""multicoin-capital-portfolio""::""web3""]]",0.002198866,2714146.088,262.0965,1.0326093,2.0149393,-9.903831,0,7.33E+07,0,8.07E+07,2022-12-22T20:46
2982,MVL,MVL,mvl,FALSE,FALSE,778122383,3.00E+10,2018-07-27T00:00,11,241,2022-12-22T20:46,"[[""ethereum-ecosystem""::""binance-chain""]]",0.003293641,3504134.511,-82.2391,1.3765969,-2.2971966,-3.5113063,0,7.33E+07,0,9.88E+07,2022-12-22T20:46
3814,Celer Network,CELR,celer-network,FALSE,FALSE,-1504446225,1.00E+10,2019-03-25T00:00,104,242,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""scaling""::""state-channel""::""ethereum-ecosystem""::""substrate""::""polkadot-ecosystem""::""binance-launchpad""::""arrington-xrp-capital-portfolio""::""pantera-capital-portfolio""::""arbitrum-ecosytem""::""bnb-chain""]]",0.010228769,3047751.667,15.9717,1.0478995,-0.1257411,-13.779462,0,7.25E+07,0,1.02E+08,2022-12-22T20:46
3978,Chromia,CHR,chromia,FALSE,FALSE,686549902,1.00E+09,2019-05-28T00:00,98,243,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""collectibles-nfts""::""defi""::""gaming""::""ethereum-ecosystem""::""metaverse""::""chromia-ecosystem""::""web3""::""bnb-chain""]]",0.104994394,5077842.323,-24.5278,1.1452032,-0.26111856,-14.281201,0,7.21E+07,0,1.05E+08,2022-12-22T20:46
4206,WINkLink,WIN,wink,FALSE,FALSE,-335374304,9.99E+11,2019-08-01T00:00,92,244,2022-12-22T20:46,"[[""oracles""::""tron-ecosystem""::""binance-launchpad""::""binance-labs-portfolio""::""bnb-chain""]]",7.48E-05,8079826.932,-15.8696,0.95311683,-1.5455188,-14.615251,0,7.20E+07,0,7.47E+07,2022-12-22T20:46
7281,Persistence,XPRT,persistence,FALSE,FALSE,136662338,0,2020-10-03T00:00,21,245,2022-12-22T20:46,"[[""dpos""::""cosmos-ecosystem""::""derivatives""::""arrington-xrp-capital-portfolio""::""exnetwork-capital-portfolio""::""vbc-ventures-portfolio""::""spartan-group""::""okex-blockdream-ventures-portfolio""::""injective-ecosystem""]]",0.518866032,318660.5922,44.3663,0.13115063,-3.326016,-7.553329,0,7.09E+07,0,8.25E+07,2022-12-22T20:46
22764,Hooked Protocol,HOOK,hooked-protocol,FALSE,FALSE,50000000,0,2022-12-01T14:40:31,20,246,2022-12-22T20:46,"[[""binance-launchpad""]]",1.413034015,2.87E+07,23.0679,0.95593077,-2.139008,-26.76912,0,7.07E+07,0,7.07E+08,2022-12-22T20:46
3884,Function X,FX,function-x,FALSE,FALSE,408520357,1.89E+09,2019-04-25T00:00,25,247,2022-12-22T20:46,"[[""hardware""]]",0.172657678,379439.508,-21.8418,0.31820562,-1.3326622,-3.9403124,0,7.05E+07,0,3.27E+08,2022-12-22T20:46
7878,MobileCoin,MOB,mobilecoin,FALSE,FALSE,74218324,0,2020-12-07T00:00,28,248,2022-12-22T20:46,"[[""privacy""::""payments""::""arrington-xrp-capital-portfolio""]]",0.942553959,3174285.651,-55.6017,0.2401002,1.4269129,-8.838243,0,7.00E+07,0,2.36E+08,2022-12-22T20:46
5072,Rakon,RKN,rakon,FALSE,FALSE,242857143,2.86E+08,2019-12-25T00:00,6,249,2022-12-22T20:46,[[]],0.28586054,11019.21339,-71.5089,1.9164569,0.5364791,28.099453,0,6.94E+07,0,8.17E+07,2022-12-22T20:46
6756,Acala Token,ACA,acala,FALSE,FALSE,571172222,1.00E+09,2020-08-28T00:00,39,250,2022-12-22T20:46,"[[""defi""::""substrate""::""polkadot""::""arrington-xrp-capital-portfolio""::""spartan-group""::""injective-ecosystem""]]",0.121203538,2054035.805,126.4112,0.7485779,0.1521574,-5.553628,0,6.92E+07,0,1.21E+08,2022-12-22T20:46
1320,Ardor,ARDR,ardor,FALSE,FALSE,998999495,9.99E+08,2016-07-23T00:00,29,251,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""state-channel""]]",0.069124913,4.13E+07,298.6538,0.7524528,0.05907776,-4.591396,0,6.91E+07,0,6.91E+07,2022-12-22T20:46
5279,Sologenic,SOLO,sologenic,FALSE,FALSE,399947699,4.00E+08,2020-03-06T00:00,30,252,2022-12-22T20:46,[[]],0.172249592,1606325.838,134.8562,2.6912115,15.637317,14.089397,0,6.89E+07,0,6.89E+07,2022-12-22T20:46
3951,Pirate Chain,ARRR,pirate-chain,FALSE,FALSE,194975942,2.00E+08,2019-05-22T00:00,16,253,2022-12-22T20:46,"[[""mineable""::""hybrid-dpow-pow""::""medium-of-exchange""::""privacy""::""zero-knowledge-proofs""]]",0.352446447,59139.71479,78.2782,1.161978,0.6888664,-7.382269,0,6.87E+07,0,7.05E+07,2022-12-22T20:46
5908,dKargo,DKA,dkargo,FALSE,FALSE,-1892883963,5.00E+09,2020-07-27T00:00,15,254,2022-12-22T20:46,[[]],0.028490378,1.44E+07,425.8597,0.42072263,1.2667451,-8.005836,0,6.84E+07,0,1.42E+08,2022-12-22T20:46
8335,Mdex,MDX,mdex,FALSE,FALSE,935230137,0,2021-01-27T00:00,131,255,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""yield-farming""::""amm""::""heco-ecosystem""::""bnb-chain""]]",0.072950295,2807188.672,-11.8459,0.5702671,-0.5881459,-9.277567,0,6.82E+07,0,7.73E+07,2022-12-22T20:46
4120,Prom,PROM,prom,FALSE,FALSE,16450000,0,2019-07-17T00:00,35,256,2022-12-22T20:46,"[[""bnb-chain""]]",4.12313335,2044984.936,2.8895,0.80536604,-1.0785205,-9.807204,0,6.78E+07,0,7.94E+07,2022-12-22T20:46
9543,Biconomy,BICO,biconomy,FALSE,FALSE,255027523,0,2021-12-01T10:12:17,69,257,2022-12-22T20:46,"[[""platform""::""interoperability""::""coinbase-ventures-portfolio""::""binance-labs-portfolio""::""fenbushi-capital-portfolio""::""mvb""]]",0.263504474,3012631.305,9.7858,1.0517107,0.67247814,-11.879808,0,6.72E+07,0,2.64E+08,2022-12-22T20:46
1757,FUNToken,FUN,funtoken,FALSE,FALSE,-1922093359,1.09E+10,2017-06-27T00:00,44,258,2022-12-22T20:46,"[[""gambling""::""marketplace""::""payments""::""pantera-capital-portfolio""]]",0.006125696,1982010.629,136.8137,0.94791776,0.16677956,-4.7295575,0,6.72E+07,0,6.70E+07,2022-12-22T20:46
5566,Keep Network,KEEP,keep-network,FALSE,FALSE,860762270,1.00E+09,2020-05-13T00:00,66,259,2022-12-22T20:46,"[[""defi""::""privacy""::""coinbase-ventures-portfolio""::""polychain-capital-portfolio""::""boostvc-portfolio""::""fabric-ventures-portfolio""::""a16z-portfolio""::""multicoin-capital-portfolio""::""parafi-capital""::""paradigm-portfolio""]]",0.078016788,420156.5211,-32.8657,1.8978522,0.13397284,-8.868457,0,6.72E+07,0,7.80E+07,2022-12-22T20:46
9175,MOBOX,MBOX,mobox,FALSE,FALSE,169293778,1.00E+09,2021-04-08T00:00,92,260,2022-12-22T20:46,"[[""collectibles-nfts""::""defi""::""gaming""::""yield-farming""::""metaverse""::""play-to-earn""::""bnb-chain""]]",0.393490558,4875811.013,-9.095,1.5227,-1.9375485,-9.354066,0,6.66E+07,0,3.93E+08,2022-12-22T20:46
17081,LooksRare,LOOKS,looksrare,FALSE,FALSE,469539051,1.00E+09,2022-01-10T10:44:52,74,261,2022-12-22T20:46,"[[""collectibles-nfts""]]",0.141758268,5092865.892,63.338,1.4027519,-7.638518,-14.39687,0,6.66E+07,0,1.42E+08,2022-12-22T20:46
5444,Cartesi,CTSI,cartesi,FALSE,FALSE,651001766,1.00E+09,2020-04-23T00:00,94,262,2022-12-22T20:46,"[[""pos""::""platform""::""cosmos-ecosystem""::""scaling""::""smart-contracts""::""staking""::""dapp""::""ethereum-ecosystem""::""binance-smart-chain""::""layer-2""::""rollups""::""sidechain""::""binance-launchpad""::""binance-labs-portfolio""::""arbitrum-ecosytem""::""injective-ecosystem""::""bnb-chain""]]",0.102145469,3312640.109,12.544,1.4376884,1.0099275,-12.839067,0,6.65E+07,0,1.02E+08,2022-12-22T20:46
1230,Steem,STEEM,steem,FALSE,FALSE,422650108,0,2016-04-18T00:00,37,263,2022-12-22T20:46,"[[""media""::""content-creation""::""web3""]]",0.156337121,2015238.631,-62.7091,0.68368304,-1.8743507,-9.58388,0,6.61E+07,0,6.40E+07,2022-12-22T20:46
20014,Krypton DAO,KRD,krypton-dao,FALSE,FALSE,102457125,1.00E+10,2022-05-07T17:49:06,4,264,2022-12-22T20:46,[[]],0.644546986,202538.1175,25.7609,-1.1135926,-48.02971,-49.73493,0,6.60E+07,0,6.45E+09,2022-12-22T20:46
5841,NEST Protocol,NEST,nest-protocol,FALSE,FALSE,-1383223348,1.00E+10,2020-07-14T00:00,48,265,2022-12-22T20:46,"[[""defi""::""oracles""]]",0.022665263,1697530.873,9.9226,0.12044533,0.2014662,-4.282982,0,6.60E+07,0,2.27E+08,2022-12-22T20:46
3835,Orbs,ORBS,orbs,FALSE,FALSE,-1418200258,0,2019-04-03T00:00,49,266,2022-12-22T20:46,"[[""services""::""enterprise-solutions""]]",0.022903048,1996088.769,110.7287,0.6330808,0.6468904,-5.409262,0,6.59E+07,0,2.29E+08,2022-12-22T20:46
10442,Decentralized Social,DESO,deso,FALSE,FALSE,8884536,1.08E+07,2021-06-15T00:00,10,267,2022-12-22T20:46,"[[""communications-social-media""::""arrington-xrp-capital-portfolio""]]",7.29061508,446015.4266,-49.1108,-1.8272057,-1.1407114,-17.914791,0,6.48E+07,0,7.88E+07,2022-12-22T20:46
2856,CEEK VR,CEEK,ceek-vr,FALSE,FALSE,805717779,1.00E+09,2018-06-11T00:00,80,268,2022-12-22T20:46,"[[""vr-ar""::""collectibles-nfts""::""metaverse""::""bnb-chain""]]",0.079329187,7623052.184,95.2091,2.0671744,1.1745086,-15.396227,0,6.39E+07,0,7.93E+07,2022-12-22T20:46
3992,COTI,COTI,coti,FALSE,FALSE,1108643952,2.00E+09,2019-06-04T00:00,102,269,2022-12-22T20:46,"[[""defi""::""fantom-ecosystem""::""cardano-ecosystem""::""cardano""::""bnb-chain""]]",0.057597389,3083025.089,3.4348,1.4991175,0.91788983,-15.240495,0,6.39E+07,0,1.15E+08,2022-12-22T20:46
2467,OriginTrail,TRAC,origintrail,FALSE,FALSE,365481590,5.00E+08,2018-01-25T00:00,33,270,2022-12-22T20:46,"[[""enterprise-solutions""::""smart-contracts""::""polkadot-ecosystem""]]",0.1726894,996038.3446,-29.2066,0.8668674,-2.1129534,-20.772905,0,6.31E+07,0,8.63E+07,2022-12-22T20:46
4761,NuCypher,NU,nucypher,FALSE,FALSE,703000000,1.38E+09,2019-10-07T00:00,88,271,2022-12-22T20:46,"[[""polychain-capital-portfolio""::""arrington-xrp-capital-portfolio""::""coinfund-portfolio""::""kenetic-capital-portfolio""::""web3""]]",0.089093931,2306327.507,198.1037,0.42989054,0.47614223,-12.105342,0,6.26E+07,0,1.23E+08,2022-12-22T20:46
5777,renBTC,RENBTC,renbtc,FALSE,FALSE,3579,13698,2020-06-28T00:00,99,272,2022-12-22T20:46,"[[""defi""::""wrapped-tokens""::""fantom-ecosystem""::""bnb-chain""]]",17462.44165,494761.5995,-96.5951,1.2024256,1.9977033,-1.0550426,0,6.25E+07,0,2.39E+08,2022-12-22T20:46
6748,Centrifuge,CFG,centrifuge,FALSE,FALSE,360263043,0,2020-08-28T00:00,14,273,2022-12-22T20:46,"[[""ethereum-ecosystem""::""substrate""::""polkadot""::""polkadot-ecosystem""]]",0.173182728,391095.8321,12.5735,0.16975433,-4.163013,-15.316812,0,6.24E+07,0,7.45E+07,2022-12-22T20:46
12147,Synapse,SYN,synapse-2,FALSE,FALSE,139773376,2.50E+08,2021-09-26T08:56:12,99,274,2022-12-22T20:46,"[[""interoperability""::""three-arrows-capital-portfolio""::""arbitrum-ecosytem""]]",0.446173174,1694644.178,98.1837,0.9519953,3.1803792,-21.404928,0,6.24E+07,0,1.12E+08,2022-12-22T20:46
2132,Powerledger,POWR,power-ledger,FALSE,FALSE,481021125,1.00E+09,2017-11-01T00:00,77,275,2022-12-22T20:46,"[[""energy""::""sharing-economy""]]",0.129135255,1.54E+07,-83.0411,0.67806005,-8.3382015,-10.89913,0,6.21E+07,0,1.29E+08,2022-12-22T20:46
22461,Hashflow,HFT,hashflow,FALSE,FALSE,174570240,0,2022-10-31T07:02:20,36,276,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""interoperability""::""dao""::""dex""::""binance-launchpool""::""coinbase-ventures-portfolio""::""dcg-portfolio""::""dragonfly-capital-portfolio""::""electric-capital-portfolio""::""galaxy-digital-portfolio""::""cross-chain""]]",0.349411702,2.59E+07,128.6768,2.1043663,8.138688,-17.349504,0,6.10E+07,0,3.49E+08,2022-12-22T20:46
10746,Biswap,BSW,biswap,FALSE,FALSE,358638331,7.00E+08,2021-07-02T00:00,106,277,2022-12-22T20:46,"[[""collectibles-nfts""::""decentralized-exchange-dex-token""::""defi""::""gaming""::""staking""::""yield-farming""::""amm""::""dex""::""metaverse""::""play-to-earn""::""bnb-chain""]]",0.170042062,3241481.089,-3.8712,0.7660937,-0.72420037,-13.578538,0,6.10E+07,0,1.19E+08,2022-12-22T20:46
4807,Shentu,CTK,shentu,FALSE,FALSE,87750232,0,2019-10-19T00:00,42,278,2022-12-22T20:46,"[[""cybersecurity""::""cosmos-ecosystem""::""enterprise-solutions""::""interoperability""::""scaling""::""smart-contracts""::""binance-launchpool""::""binance-labs-portfolio""::""arrington-xrp-capital-portfolio""::""kenetic-capital-portfolio""::""injective-ecosystem""::""bnb-chain""]]",0.690575062,1631892.806,-30.728,1.1959906,0.5595991,-8.331048,0,6.06E+07,0,7.29E+07,2022-12-22T20:46
11346,RACA,RACA,radio-caca,FALSE,FALSE,21289282,5.00E+11,2021-08-20T00:00,136,279,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""metaverse""::""play-to-earn""::""mvb""::""bnb-chain""]]",1.83E-04,3383028.81,3.3379,0.30341807,0.7713323,-12.078353,0,6.05E+07,0,9.14E+07,2022-12-22T20:46
1343,Stratis,STRAX,stratis,FALSE,FALSE,144306351,0,2016-08-12T00:00,30,280,2022-12-22T20:46,"[[""hybrid-pow-pos""::""poa""::""platform""::""enterprise-solutions""::""masternodes""::""smart-contracts""::""staking""::""dao""::""sidechain""]]",0.418709334,1932652.856,-24.5294,0.6948302,-2.2208793,-10.163574,0,6.04E+07,0,5.75E+07,2022-12-22T20:46
3855,Locus Chain,LOCUS,locus-chain,FALSE,FALSE,2081062787,7.00E+09,2019-05-20T00:00,6,281,2022-12-22T20:46,"[[""platform""::""payments""::""scaling""]]",0.02883712,728844.7891,-9.5365,-0.06936274,-0.6280761,-15.536007,0,6.00E+07,0,2.02E+08,2022-12-22T20:46
1886,Dent,DENT,dent,FALSE,FALSE,223543394,0,2017-08-12T00:00,65,282,2022-12-22T20:46,"[[""services""]]",6.06E-04,5087095.774,27.1903,1.2515113,0.11651431,-13.55637,0,6.00E+07,0,6.06E+07,2022-12-22T20:46
7232,Alpha Venture DAO,ALPHA,alpha-finance-lab,FALSE,FALSE,750000000,1.00E+09,2020-09-29T00:00,100,283,2022-12-22T20:46,"[[""defi""::""yield-farming""::""yield-aggregator""::""binance-launchpool""::""binance-launchpad""::""defiance-capital-portfolio""::""alameda-research-portfolio""::""multicoin-capital-portfolio""::""spartan-group""::""injective-ecosystem""::""bnb-chain""]]",0.078941105,1540838.46,-13.8139,0.9626572,2.0719233,-16.086601,0,5.92E+07,0,7.89E+07,2022-12-22T20:46
2930,IQ,IQ,iq,FALSE,FALSE,-363886731,2.10E+10,2018-10-03T00:00,46,284,2022-12-22T20:46,"[[""media""::""loyalty""::""content-creation""]]",0.004709946,5822336.533,-71.1321,0.6307688,-2.3165739,-13.777336,0,5.90E+07,0,9.89E+07,2022-12-22T20:46
7959,Venus BUSD,vBUSD,venus-busd,FALSE,FALSE,-1600196826,0,2020-12-12T00:00,2,285,2022-12-22T20:46,"[[""stablecoin""::""bnb-chain""]]",0.021766205,1.86E+07,110.3171,-0.04070258,6.01E-04,0.05808857,0,5.87E+07,0,5.87E+07,2022-12-22T20:46
11240,HI,HI,hi-dollar,FALSE,FALSE,-1396269053,1.32E+10,2021-08-13T00:00,15,286,2022-12-22T20:46,[[]],0.020184793,631423.5155,15.4426,0.2384908,-8.212702,-18.108467,0,5.85E+07,0,2.66E+08,2022-12-22T20:46
11289,Spell Token,SPELL,spell-token,FALSE,FALSE,31446568,1.96E+11,2021-08-17T00:00,267,287,2022-12-22T20:46,"[[""olympus-pro-ecosystem""::""arbitrum-ecosytem""::""defi-2""::""protocol-owned-liquidity""]]",5.43E-04,2.24E+07,313.6841,-1.7036982,4.4917912,-12.345135,0,5.84E+07,0,1.07E+08,2022-12-22T20:46
7817,Bifrost,BFC,bifrost,FALSE,FALSE,1088467441,2.37E+09,2020-11-30T00:00,14,288,2022-12-22T20:46,"[[""platform""::""interoperability""::""avalanche-ecosystem""::""exnetwork-capital-portfolio""::""vbc-ventures-portfolio""]]",0.053580897,226772.9256,16.4838,1.3265398,0.8669806,-14.710831,0,5.83E+07,0,1.27E+08,2022-12-22T20:46
2539,Ren,REN,ren,FALSE,FALSE,999037500,1.00E+09,2018-02-21T00:00,212,289,2022-12-22T20:46,"[[""marketplace""::""defi""::""polkadot-ecosystem""::""avalanche-ecosystem""::""solana-ecosystem""::""kenetic-capital-portfolio""::""huobi-capital-portfolio""::""alameda-research-portfolio""::""fantom-ecosystem""]]",0.058053821,1.27E+07,20.9729,0.88226014,-8.180627,-32.58416,0,5.80E+07,0,5.81E+07,2022-12-22T20:46
5266,MiL.k,MLK,milk-alliance,FALSE,FALSE,252387956,0,2020-08-05T00:00,7,290,2022-12-22T20:46,"[[""bnb-chain""]]",0.228738606,2313791.65,-27.5239,0.15476772,-2.2895267,-10.128293,0,5.77E+07,0,2.26E+08,2022-12-22T20:46
7242,cVault.finance,CORE,cvault-finance,FALSE,FALSE,10000,0,2020-09-30T00:00,8,291,2022-12-22T20:46,"[[""defi""::""dao""::""governance""]]",5747.650493,30139.78634,469.3563,1.947552,0.5859444,3.2820015,0,5.75E+07,0,5.75E+07,2022-12-22T20:46
3600,Humanscape,HUM,humanscape,FALSE,FALSE,871409623,0,2018-11-08T00:00,8,292,2022-12-22T20:46,[[]],0.065923952,2291058.229,-62.1133,0.03456704,-3.2875092,-16.39323,0,5.74E+07,0,7.15E+07,2022-12-22T20:46
3626,RSK Smart Bitcoin,RBTC,rsk-smart-bitcoin,FALSE,FALSE,3415,0,2018-12-05T00:00,9,293,2022-12-22T20:46,"[[""mineable""]]",16801.49364,22498.24067,-0.087,0.6859652,0.13978542,-3.503505,0,5.74E+07,0,3.53E+11,2022-12-22T20:46
